name,facebook_uri,hours,images
magicoveneglintonwest/,magicoveneglintonwest/,"{'mon_1_open': '11:00', 'mon_1_close': '22:00', 'tue_1_open': '11:00', 'tue_1_close': '22:00', 'wed_1_open': '11:00', 'wed_1_close': '22:00', 'thu_1_open': '11:00', 'thu_1_close': '22:00', 'fri_1_open': '11:00', 'fri_1_close': '23:00', 'sat_1_open': '11:00', 'sat_1_close': '23:00', 'sun_1_open': '12:00', 'sun_1_close': '22:00'}",https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/10553327_10152815326734451_1294784567622333849_n.jpg?_nc_cat=0&oh=e15838992e93914508db6fd0d50606fc&oe=5BBCE7AA|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/10635753_10152717683879451_732268022696528039_n.jpg?_nc_cat=0&oh=bc74d2d7a32de04aa40db2debc1db547&oe=5B8841B7|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/10632592_10152717250709451_8457522040199168909_n.jpg?_nc_cat=0&oh=2dc28128c1cfd76e3b8b3966457a8c82&oe=5B88B4F6|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/1016432_10152276608194451_2025852079_n.jpg?_nc_cat=0&oh=2bde079e913360a71f22fa53d36d3dd1&oe=5BBB9275|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/61465_10152212984039451_484731480_n.jpg?_nc_cat=0&oh=fd91d0c18fa972e8dbd8a162e28a5d2f&oe=5BB97B1D|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/524763_10152160539384451_1998351427_n.jpg?_nc_cat=0&oh=e5f9fd0fb242f19592f4793f7b6b8985&oe=5BC0271F|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/1484195_10152130452409451_2039075867_n.png?_nc_cat=0&oh=668478bdeef6db2c9fa7f73ad2611f73&oe=5B7A1311|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/1455008_10152127303719451_1466997665_n.jpg?_nc_cat=0&oh=61bfe53f9967483770e00d65840b2a94&oe=5BB46543|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/1238766_10151963368419451_317950412_n.jpg?_nc_cat=0&oh=f7c534c6a3b0353f7d9edd9d1b780545&oe=5B7D4F4F|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/270901_10151675545004451_1529671281_n.jpg?_nc_cat=0&oh=20ad1e2fc15e6a748b9e98e79968dc3d&oe=5BC0FDD8|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/600278_10151538587414451_1417734292_n.jpg?_nc_cat=0&oh=72f7b6f4afd66b9cdc5093feed5ce458&oe=5B77D2B3|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/2027_10151398904634451_865367448_n.jpg?_nc_cat=0&oh=eb9acc5a9fdac20d87464d0d6ff12deb&oe=5B871482|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/381126_10150442745039451_1797079966_n.jpg?_nc_cat=0&oh=feb7159062db51eeef904ed22c5ebdcc&oe=5B7A9EDC|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/217159_10150163703439451_1660354_n.jpg?_nc_cat=0&oh=5cbb4860484f8360d3467a653e12fe85&oe=5B7D4365|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/37198_440035239450_5896245_n.jpg?_nc_cat=0&oh=8d8fad6b180dc21f141ed4c8c55144d7&oe=5B7BCF4F
magicovenjefferson/,magicovenjefferson/,"{'mon_1_open': '11:00', 'mon_1_close': '20:00', 'tue_1_open': '11:00', 'tue_1_close': '20:00', 'wed_1_open': '11:00', 'wed_1_close': '20:00', 'thu_1_open': '11:00', 'thu_1_close': '20:00', 'fri_1_open': '11:00', 'fri_1_close': '20:00'}",https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/19029693_820220474794698_8830082663833177315_n.jpg?_nc_cat=0&oh=2ef81337acac31c656eec3ef6f966098&oe=5BB8A6CC|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/15032938_705302339619846_160235972070027949_n.jpg?_nc_cat=0&oh=2c60157ce9311f28c09c50f7d6536e7a&oe=5B7A9F64
makimywayTO/,makimywayTO/,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '21:00', 'fri_1_open': '11:00', 'fri_1_close': '21:00', 'sat_1_open': '11:00', 'sat_1_close': '21:00', 'sun_1_open': '11:00', 'sun_1_close': '21:00'}",https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/29133055_1256270101184719_7763129468847128576_n.jpg?_nc_cat=0&oh=3387ef859d8864e97a04b2ed09b1f976&oe=5BB76766|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/24899927_1198180890326974_3949646694260157021_n.jpg?_nc_cat=0&oh=cb369f26232205d1f3d8711f15c68bbe&oe=5B7CDF7D|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/24991313_1198113490333714_6417624864575312390_n.jpg?_nc_cat=0&oh=6d12167ad842790178ca1bb5c735c0cd&oe=5B81C8DC|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/24910078_1198113173667079_6225487665932104883_n.jpg?_nc_cat=0&oh=082209fbb33ed135ac2d88cfd608cb38&oe=5B89B47C|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/19225277_1090611214417276_423556148876771312_n.jpg?_nc_cat=0&oh=905366128c9cfd83e17cb7d8ef022dc8&oe=5B85860D|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/1469965_560396504105419_942470175711517380_n.png?_nc_cat=0&oh=cbc8ea99e098a28c85b47edba5a62b47&oe=5B769F8B|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/10563219_560395964105473_1656658013059479584_n.png?_nc_cat=0&oh=7d5777a23120a06acb0c27a241e5caf5&oe=5B77AC75
manaishglobal/,manaishglobal/,"{'mon_1_open': '08:00', 'mon_1_close': '20:30', 'tue_1_open': '08:00', 'tue_1_close': '20:30', 'wed_1_open': '08:00', 'wed_1_close': '20:30', 'thu_1_open': '08:00', 'thu_1_close': '20:30', 'fri_1_open': '08:00', 'fri_1_close': '20:30', 'sat_1_open': '10:00', 'sat_1_close': '20:30', 'sun_1_open': '10:00', 'sun_1_close': '20:30'}",https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/33783323_1101631306651044_8316176005072945152_n.jpg?_nc_cat=0&oh=7fe505f4f84ab08704a5af5a09510a79&oe=5BBA23D5|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/33611686_1099934146820760_3748376804289675264_n.jpg?_nc_cat=0&oh=7f046b636f4838442c7f8c4fc6a85d6e&oe=5B8265FA|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/33192621_1098248960322612_5100803796108312576_n.jpg?_nc_cat=0&oh=782a64acb22ffadbed7cf81d7748f552&oe=5BBCB8BD|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/32982070_1096978237116351_3603578488780488704_n.jpg?_nc_cat=0&oh=4b4e5647ca60a58c0dca98396d7add33&oe=5BC47DD1|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/32679705_1095261503954691_5966498027060330496_n.jpg?_nc_cat=0&oh=769918fcfa2d35e78db79d953868e5ff&oe=5B84F771|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/32372831_1093274564153385_7810678132658143232_n.jpg?_nc_cat=0&oh=2b11c121e26316c769d5aabcdc91b111&oe=5BB584A1|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/32207790_1091563407657834_2686700097474920448_n.jpg?_nc_cat=0&oh=d88ce16bece6edf7701c588823765579&oe=5BBE5AD7|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31522154_1088654721282036_1789693909962588160_n.jpg?_nc_cat=0&oh=c4492dc190fdb80eb49778d9e0565659&oe=5B841E85|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31776216_1086868868127288_8325149248316243968_n.jpg?_nc_cat=0&oh=d2cd9b51532992c66b3cd84d88c4ed18&oe=5BB70487|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31739927_1085756761571832_396913230791835648_n.jpg?_nc_cat=0&oh=cfae31d1366157e155d4491cff04ed87&oe=5B7EA74E|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31437499_1084127635068078_5908451587004563456_n.jpg?_nc_cat=0&oh=403b289f18343e09be1ceb672f4b656d&oe=5B89F641|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/24796616_1005138939633615_4309277334596885644_n.jpg?_nc_cat=0&oh=c1a750c1e714b3e35ab1023bbc697ceb&oe=5BB628C8|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/18740531_889795361167974_3608700259612597715_n.jpg?_nc_cat=0&oh=388e3481d094a3ed3405463a44f6ae4d&oe=5BB3BDFA|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/18740303_887408931406617_8131550101874582577_n.jpg?_nc_cat=0&oh=344f587e4f890c41e49a0f3146859fb0&oe=5B79144F
martink6902/,martink6902/,,https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/18199402_147269362476452_2325448016930400988_n.png?_nc_cat=0&oh=0ea3b5f568454a6ce5b9ed3be2ab0db7&oe=5B7CA25E
marybekitchen/,marybekitchen/,,https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/30743004_235352137023149_1682606639494295171_n.jpg?_nc_cat=0&oh=894ca0a30c2b4c736cf70c373c5c83c0&oe=5BB3F936|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/29571002_229113344313695_4474779922871273927_n.jpg?_nc_cat=0&oh=e3f4fe851032da555948288e03c06614&oe=5BB32488
mayettes.ca/,mayettes.ca/,"{'mon_1_open': '11:00', 'mon_1_close': '19:00', 'tue_1_open': '11:00', 'tue_1_close': '19:00', 'wed_1_open': '11:00', 'wed_1_close': '19:00', 'thu_1_open': '11:00', 'thu_1_close': '19:00', 'fri_1_open': '11:00', 'fri_1_close': '19:00', 'sat_1_open': '11:00', 'sat_1_close': '19:00', 'sun_1_open': '11:00', 'sun_1_close': '19:00'}",
maytoronto/,maytoronto/,"{'mon_1_open': '19:00', 'mon_1_close': '03:00', 'tue_1_open': '19:00', 'tue_1_close': '03:00', 'wed_1_open': '19:00', 'wed_1_close': '03:00', 'thu_1_open': '19:00', 'thu_1_close': '03:00', 'fri_1_open': '19:00', 'fri_1_close': '03:00', 'sat_1_open': '13:00', 'sat_1_close': '03:00', 'sun_1_open': '13:00', 'sun_1_close': '03:00'}",
meanbaoroncy/,meanbaoroncy/,,https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/19030701_161825137691559_5042512676573870170_n.jpg?_nc_cat=0&oh=16616d184cc27c6b4e82bc550f791a22&oe=5BB4E4F8
meanbaotoronto/,meanbaotoronto/,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '23:00', 'fri_1_open': '11:00', 'fri_1_close': '23:00', 'sat_1_open': '11:00', 'sat_1_close': '23:00', 'sun_1_open': '11:00', 'sun_1_close': '21:00'}",https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/33682545_920245884802662_5483188269229277184_n.jpg?_nc_cat=0&oh=c87b159ab52e852e93f1044a894fa618&oe=5BC0825F|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/33020754_916518285175422_8665292842635100160_n.jpg?_nc_cat=0&oh=31dc4d1925f8f786c14a1cb642ef16c0&oe=5B7CDC94|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/32540479_913784982115419_3395058612538703872_n.jpg?_nc_cat=0&oh=437d2c2d603cac2a622147cb4f987340&oe=5BBC7F8F|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/32258105_911922335635017_6780618118923288576_n.jpg?_nc_cat=0&oh=0bedb20ce46622c013cf40cc26dbd53e&oe=5B831E87|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31543609_909334689227115_2622330683875393536_n.jpg?_nc_cat=0&oh=dc9a83e3e8e5db3f40e090bf6a889c8b&oe=5BB6C819|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31281719_904501713043746_8681090638587887616_n.jpg?_nc_cat=0&oh=6f0015d229ca5e8b7d7919404104fcbb&oe=5B790263|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/31073327_902627523231165_4480903448220401664_n.jpg?_nc_cat=0&oh=5d115a351b1b149acc9dff12620b08c5&oe=5B7A0026|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/30726276_901211393372778_3616677387414011904_n.jpg?_nc_cat=0&oh=eb495e013105cb2d90bbf6d2ca4178d2&oe=5B7B4E89|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/30706761_900713070089277_2284750725470748672_n.jpg?_nc_cat=0&oh=c23ee4a436f27a29c4deaab0700d41df&oe=5BC3AC6F|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/30728153_899750170185567_5103964664404901888_n.jpg?_nc_cat=0&oh=3b838a0ff8bec76144a03c76514f7df8&oe=5B8787C6|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/30582334_897856943708223_7638712516914184192_n.jpg?_nc_cat=0&oh=767f774d6545226271d1a4d8be2979b7&oe=5BBBCF16|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/30515590_896400640520520_364168795264122880_n.jpg?_nc_cat=0&oh=45dc922f5d7a962b7420990880c25f00&oe=5B8846CF|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/29684083_893661244127793_2893617412644864237_n.jpg?_nc_cat=0&oh=03c3137bd716dec0e39e8abaf5debb33&oe=5B7E1293|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/29597830_893597624134155_6262519902559090888_n.jpg?_nc_cat=0&oh=05f4aace13aef1e029378dede75fd14c&oe=5BB62190|https://scontent.fybz2-1.fna.fbcdn.net/v/t1.0-9/29683685_892513554242562_6159947026244108445_n.jpg?_nc_cat=0&oh=728156edbea4afd680afa876d0fc9012&oe=5BBFDD88
melaniesbistro/,melaniesbistro/,"{'tue_1_open': '11:00', 'tue_1_close': '14:30', 'tue_2_open': '17:00', 'tue_2_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '14:30', 'wed_2_open': '17:00', 'wed_2_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '14:30', 'thu_2_open': '17:00', 'thu_2_close': '21:00', 'fri_1_open': '11:00', 'fri_1_close': '14:30', 'fri_2_open': '17:00', 'fri_2_close': '22:00', 'sat_1_open': '09:30', 'sat_1_close': '15:00', 'sat_2_open': '17:00', 'sat_2_close': '22:00', 'sun_1_open': '09:30', 'sun_1_close': '15:00'}",
mengraigourmetthai/,mengraigourmetthai/,"{'mon_1_open': '16:00', 'mon_1_close': '21:30', 'wed_1_open': '12:00', 'wed_1_close': '14:00', 'wed_2_open': '16:00', 'wed_2_close': '21:30', 'thu_1_open': '11:45', 'thu_1_close': '14:00', 'thu_2_open': '16:00', 'thu_2_close': '21:30', 'fri_1_open': '11:45', 'fri_1_close': '14:00', 'fri_2_open': '16:00', 'fri_2_close': '22:30', 'sat_1_open': '16:00', 'sat_1_close': '22:30', 'sun_1_open': '16:00', 'sun_1_close': '21:30'}",
mevame/,mevame/,,
miphosongvu/,miphosongvu/,"{'mon_1_open': '10:00', 'mon_1_close': '00:00', 'tue_1_open': '10:00', 'tue_1_close': '00:00', 'wed_1_open': '10:00', 'wed_1_close': '12:00', 'thu_1_open': '10:00', 'thu_1_close': '00:00', 'fri_1_open': '10:00', 'fri_1_close': '01:00', 'sat_1_open': '10:00', 'sat_1_close': '01:00', 'sun_1_open': '10:00', 'sun_1_close': '00:00'}",
mississaugastreetfood/,mississaugastreetfood/,,
mitacotaqueria/,mitacotaqueria/,,
moberlynaturalfood/,moberlynaturalfood/,"{'mon_1_open': '10:00', 'mon_1_close': '19:00', 'tue_1_open': '10:00', 'tue_1_close': '19:00', 'wed_1_open': '10:00', 'wed_1_close': '19:00', 'thu_1_open': '10:00', 'thu_1_close': '19:00', 'fri_1_open': '10:00', 'fri_1_close': '19:00', 'sat_1_open': '10:00', 'sat_1_close': '18:00', 'sun_1_open': '10:00', 'sun_1_close': '17:00'}",
mochatoronto/,mochatoronto/,,
montecitorestaurant/,montecitorestaurant/,"{'mon_1_open': '11:00', 'mon_1_close': '02:00', 'tue_1_open': '11:00', 'tue_1_close': '02:00', 'wed_1_open': '11:00', 'wed_1_close': '02:00', 'thu_1_open': '11:00', 'thu_1_close': '02:00', 'fri_1_open': '11:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '02:00', 'sun_1_open': '11:00', 'sun_1_close': '02:00'}",
moodscanada/,moodscanada/,"{'mon_1_open': '19:00', 'mon_1_close': '03:00', 'tue_1_open': '19:00', 'tue_1_close': '03:00', 'wed_1_open': '19:00', 'wed_1_close': '03:00', 'thu_1_open': '19:00', 'thu_1_close': '03:00', 'fri_1_open': '18:00', 'fri_1_close': '03:00', 'sat_1_open': '18:00', 'sat_1_close': '03:00', 'sun_1_open': '19:00', 'sun_1_close': '03:00'}",
mumbaistreetfoodinmississauga/,mumbaistreetfoodinmississauga/,"{'mon_1_open': '09:00', 'mon_1_close': '20:30', 'tue_1_open': '09:00', 'tue_1_close': '20:30', 'wed_1_open': '09:00', 'wed_1_close': '20:30', 'thu_1_open': '09:00', 'thu_1_close': '20:30', 'fri_1_open': '09:00', 'fri_1_close': '20:30', 'sat_1_open': '09:00', 'sat_1_close': '20:30', 'sun_1_open': '09:00', 'sun_1_close': '20:30'}",
mypho660/,mypho660/,"{'mon_1_open': '11:00', 'mon_1_close': '21:00', 'tue_1_open': '11:00', 'tue_1_close': '21:00', 'wed_1_open': '11:00', 'wed_1_close': '21:00', 'thu_1_open': '11:00', 'thu_1_close': '21:00', 'fri_1_open': '11:00', 'fri_1_close': '22:00', 'sat_1_open': '11:00', 'sat_1_close': '22:00', 'sun_1_open': '11:00', 'sun_1_close': '22:00'}",
mythologydiner/,mythologydiner/,"{'tue_1_open': '17:30', 'tue_1_close': '22:00', 'wed_1_open': '17:30', 'wed_1_close': '22:00', 'thu_1_open': '17:30', 'thu_1_close': '22:00', 'fri_1_open': '17:30', 'fri_1_close': '00:00', 'sat_1_open': '10:00', 'sat_1_close': '15:00', 'sat_2_open': '17:30', 'sat_2_close': '00:00', 'sun_1_open': '10:00', 'sun_1_close': '15:00', 'sun_2_open': '17:30', 'sun_2_close': '22:00'}",
nanashake/,nanashake/,"{'tue_1_open': '12:00', 'tue_1_close': '21:00', 'wed_1_open': '12:00', 'wed_1_close': '21:00', 'thu_1_open': '12:00', 'thu_1_close': '21:00', 'fri_1_open': '12:00', 'fri_1_close': '22:00', 'sat_1_open': '12:00', 'sat_1_close': '22:00', 'sun_1_open': '12:00', 'sun_1_close': '18:00'}",
newenigmacafe/,newenigmacafe/,"{'tue_1_open': '09:00', 'tue_1_close': '21:00', 'wed_1_open': '09:00', 'wed_1_close': '21:00', 'thu_1_open': '09:00', 'thu_1_close': '21:00', 'fri_1_open': '09:00', 'fri_1_close': '22:00', 'sat_1_open': '09:00', 'sat_1_close': '22:00', 'sun_1_open': '09:00', 'sun_1_close': '18:00'}",
noblebistromississauga/,noblebistromississauga/,"{'mon_1_open': '17:00', 'mon_1_close': '22:00', 'tue_1_open': '17:00', 'tue_1_close': '22:00', 'wed_1_open': '17:00', 'wed_1_close': '22:00', 'thu_1_open': '17:00', 'thu_1_close': '22:00', 'fri_1_open': '12:00', 'fri_1_close': '22:00', 'sat_1_open': '12:00', 'sat_1_close': '22:00', 'sun_1_open': '12:00', 'sun_1_close': '21:00'}",
nokatoronto/,nokatoronto/,,
nubugel/,nubugel/,,
oatsandivyTO/,oatsandivyTO/,,
organicoven/,organicoven/,"{'mon_1_open': '11:00', 'mon_1_close': '18:00', 'tue_1_open': '12:00', 'tue_1_close': '17:00', 'wed_1_open': '12:00', 'wed_1_close': '17:00', 'thu_1_open': '11:00', 'thu_1_close': '18:00', 'fri_1_open': '12:00', 'fri_1_close': '17:00'}",
organiquejuice/,organiquejuice/,"{'mon_1_open': '11:00', 'mon_1_close': '19:00', 'tue_1_open': '11:00', 'tue_1_close': '19:00', 'wed_1_open': '11:00', 'wed_1_close': '19:00', 'thu_1_open': '11:00', 'thu_1_close': '19:00', 'fri_1_open': '11:00', 'fri_1_close': '19:00', 'sat_1_open': '11:00', 'sat_1_close': '19:00'}",
organizingforjamaica/,organizingforjamaica/,,
originalchimneys/,originalchimneys/,"{'mon_1_open': '12:00', 'mon_1_close': '23:00', 'tue_1_open': '12:00', 'tue_1_close': '23:00', 'wed_1_open': '12:00', 'wed_1_close': '23:00', 'thu_1_open': '12:00', 'thu_1_close': '23:00', 'fri_1_open': '12:00', 'fri_1_close': '00:00', 'sat_1_open': '11:00', 'sat_1_close': '00:00', 'sun_1_open': '11:00', 'sun_1_close': '23:00'}",
oth749/,oth749/,"{'mon_1_open': '16:00', 'mon_1_close': '22:00', 'tue_1_open': '16:00', 'tue_1_close': '22:00', 'wed_1_open': '16:00', 'wed_1_close': '22:00', 'thu_1_open': '12:00', 'thu_1_close': '22:00', 'fri_1_open': '12:00', 'fri_1_close': '22:00', 'sat_1_open': '12:00', 'sat_1_close': '22:00', 'sun_1_open': '12:00', 'sun_1_close': '21:00'}",
pages/%E4%BA%94%E5%8F%B0%E5%B1%B1%E7%B4%A0%E5%AE%B4/565536910157580,pages/%E4%BA%94%E5%8F%B0%E5%B1%B1%E7%B4%A0%E5%AE%B4/565536910157580,"{'mon_1_open': '09:00', 'mon_1_close': '22:30', 'tue_1_open': '09:00', 'tue_1_close': '22:30', 'wed_1_open': '09:00', 'wed_1_close': '22:30', 'thu_1_open': '09:00', 'thu_1_close': '22:30', 'fri_1_open': '09:00', 'fri_1_close': '22:30', 'sat_1_open': '09:00', 'sat_1_close': '22:30', 'sun_1_open': '09:00', 'sun_1_close': '22:30'}",https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/32267298_10156308599339557_8385968304509943808_n.jpg?_nc_cat=0&oh=d5780c85d3c763efdd5d0d4ce617c602&oe=5BBA830C|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/32337095_10156308599219557_2456283541655257088_n.jpg?_nc_cat=0&oh=870b5e89f39ad6293e5ac40dab7cccaa&oe=5B878F73|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/32222425_10156308599184557_2115979358509203456_n.jpg?_nc_cat=0&oh=e2d930c1e1d9bb8369175ff1743a99ac&oe=5BB967AC|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/29313053_10156176787639557_3206096926441209856_n.jpg?_nc_cat=0&oh=4a780443c58ea21c941dd52678422677&oe=5BC4EF92|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/29356675_10156176787629557_7268292173412433920_n.jpg?_nc_cat=0&oh=333d66350df200e134c171f1f9a27fac&oe=5B8BDE90|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/28379569_10156127831749557_6012702603642097295_n.jpg?_nc_cat=0&oh=d696560a4633360b454bd258fbda14f3&oe=5B7CEE7F|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/27867253_10156087549844557_9156993811758601640_n.jpg?_nc_cat=0&oh=310df636a35d2044bc5fced39b10f14d&oe=5BB64DCE|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/26169807_10155967997234557_5146916082919770541_n.jpg?_nc_cat=0&oh=3f1a552308d913b5bdfe14cc5b23532d&oe=5B8CED31|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/26056078_10155967997144557_1608511527229760389_n.jpg?_nc_cat=0&oh=02374e6619b2e280daa65e57f9d4885f&oe=5BB70CAC|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/26166908_10155967997139557_2925754619895487808_n.jpg?_nc_cat=0&oh=31c78723563d6bf9e1b2c36a5847be62&oe=5BC11C73|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/26047533_10155967997074557_7283308776282317055_n.jpg?_nc_cat=0&oh=5d66fff82d99fb4a6d599b3176d87b03&oe=5B8660B4|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/26165543_10155967997069557_485669779789185736_n.jpg?_nc_cat=0&oh=3cebefbcda6b298187f0a01073b9fa0a&oe=5B878EA2|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/25592080_10155950868024557_4457810386180922013_n.jpg?_nc_cat=0&oh=02aec3dfc379769ac6c234be7e48c59b&oe=5BB61604|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/25354062_10155916392954557_5196434271102566821_n.jpg?_nc_cat=0&oh=24e87e96582f114af9e24ef1b2ae3ee5&oe=5BB9F8FC|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/21231672_10155657476019557_1248559354651895298_n.jpg?_nc_cat=0&oh=9854c09718811738f462d30d9ff93681&oe=5BC409C5
pages/%E4%BD%9B%E6%B5%B7%E9%BD%8B%E5%BB%9A-The-Buddhist-Vegetarian-Kitchen/210003412359684,pages/%E4%BD%9B%E6%B5%B7%E9%BD%8B%E5%BB%9A-The-Buddhist-Vegetarian-Kitchen/210003412359684,,https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/17903884_10208521797794832_8682527221520031423_n.jpg?_nc_cat=0&oh=6bd5ee08c9e78b883d38b515f8a5c89a&oe=5B8A6399|https://scontent.fymy1-1.fna.fbcdn.net/v/t1.0-9/18010724_10208521798114840_5593550762521680746_n.jpg?_nc_cat=0&oh=39434eed9adc8e153460e87c7ba21a38&oe=5B8020FA
pages/Abundance-Gluten-And-Dairy-Free-Shop/1278380265566293,pages/Abundance-Gluten-And-Dairy-Free-Shop/1278380265566293,,
